route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,brigade
2,3,"3_2067932^N+","Dębiec PKM",1,338431,1,5
2,3,"3_2068075^N+","Dębiec PKM",1,338431,1,10
2,3,"3_2068079^N+","Dębiec PKM",1,338431,1,10
2,3,"3_2068083^N+","Dębiec PKM",1,338431,1,10
2,3,"3_2068087^N+","Dębiec PKM",1,338431,1,10
2,3,"3_2068101^N+","Dębiec PKM",1,338431,1,11
2,3,"3_2068105^N+","Dębiec PKM",1,338431,1,11
2,3,"3_2068109^N+","Dębiec PKM",1,338431,1,11
2,3,"3_2068113^N+","Dębiec PKM",1,338431,1,11
2,3,"3_2068123^N+","Dębiec PKM",1,338431,1,6
2,3,"3_2068127^N+","Dębiec PKM",1,338431,1,6
2,3,"3_2068131^N+","Dębiec PKM",1,338431,1,6
2,3,"3_2068135^N+","Dębiec PKM",1,338431,1,6
2,3,"3_2068149^N+","Dębiec PKM",1,338431,1,7
2,3,"3_2068153^N+","Dębiec PKM",1,338431,1,7
2,3,"3_2068157^N+","Dębiec PKM",1,338431,1,7
2,3,"3_2068161^N+","Dębiec PKM",1,338431,1,7
2,3,"3_2068175^N+","Dębiec PKM",1,338431,1,8
2,3,"3_2068179^N+","Dębiec PKM",1,338431,1,8
2,3,"3_2068183^N+","Dębiec PKM",1,338431,1,8
2,3,"3_2068187^N+","Dębiec PKM",1,338431,1,8
2,3,"3_2068201^N+","Dębiec PKM",1,338431,1,9
2,3,"3_2068205^N+","Dębiec PKM",1,338431,1,9
2,3,"3_2068209^N+","Dębiec PKM",1,338431,1,9
2,3,"3_2068213^N+","Dębiec PKM",1,338431,1,9
2,3,"3_2067150^N","Ogrody",0,338481,1,2
2,3,"3_2067176^N","Ogrody",0,338481,1,3
2,3,"3_2067102^N","Ogrody",0,338482,1,1
2,3,"3_2067201^N","Dębiec PKM",1,338483,1,4
2,3,"3_2067128^N","Dębiec PKM",1,338485,1,12
2,3,"3_2067123^G,N","Głogowska/Hetmańska",1,338488,1,1
2,3,"3_2067171^G,N","Głogowska/Hetmańska",1,338488,1,2
2,3,"3_2067196^G,N","Głogowska/Hetmańska",0,338491,1,3
2,3,"3_2067222^G,N","Głogowska/Hetmańska",0,338491,1,4
2,3,"3_2067933^G,N","Głogowska/Hetmańska",0,338491,1,5
2,4,"4_2069694^N+","Ogrody",0,338430,1,1
2,4,"4_2069696^N+","Ogrody",0,338430,1,1
2,4,"4_2069698^N+","Ogrody",0,338430,1,1
2,4,"4_2069702^N+","Ogrody",0,338430,1,1
2,4,"4_2069706^N+","Ogrody",0,338430,1,1
2,4,"4_2069710^N+","Ogrody",0,338430,1,1
2,4,"4_2069712^N+","Ogrody",0,338430,1,1
2,4,"4_2069720^N+","Ogrody",0,338430,1,2
2,4,"4_2069722^N+","Ogrody",0,338430,1,2
2,4,"4_2069724^N+","Ogrody",0,338430,1,2
2,4,"4_2069728^N+","Ogrody",0,338430,1,2
2,4,"4_2069732^N+","Ogrody",0,338430,1,2
2,4,"4_2069736^N+","Ogrody",0,338430,1,2
2,4,"4_2069738^N+","Ogrody",0,338430,1,2
2,4,"4_2069749^N+","Ogrody",0,338430,1,3
2,4,"4_2069753^N+","Ogrody",0,338430,1,3
2,4,"4_2069757^N+","Ogrody",0,338430,1,3
2,4,"4_2069766^N+","Ogrody",0,338430,1,4
2,4,"4_2069768^N+","Ogrody",0,338430,1,4
2,4,"4_2069774^N+","Ogrody",0,338430,1,4
2,4,"4_2069778^N+","Ogrody",0,338430,1,4
2,4,"4_2069782^N+","Ogrody",0,338430,1,4
2,4,"4_2069790^N+","Ogrody",0,338430,1,8
2,4,"4_2069794^N+","Ogrody",0,338430,1,8
2,4,"4_2069798^N+","Ogrody",0,338430,1,8
2,4,"4_2070531^N+","Ogrody",0,338430,1,10
2,4,"4_2070533^N+","Ogrody",0,338430,1,10
2,4,"4_2070537^N+","Ogrody",0,338430,1,10
2,4,"4_2070541^N+","Ogrody",0,338430,1,10
2,4,"4_2070551^N+","Ogrody",0,338430,1,11
2,4,"4_2070555^N+","Ogrody",0,338430,1,11
2,4,"4_2070559^N+","Ogrody",0,338430,1,11
2,4,"4_2070572^N+","Ogrody",0,338430,1,6
2,4,"4_2070576^N+","Ogrody",0,338430,1,6
2,4,"4_2070580^N+","Ogrody",0,338430,1,6
2,4,"4_2070596^N+","Ogrody",0,338430,1,7
2,4,"4_2070600^N+","Ogrody",0,338430,1,7
2,4,"4_2070604^N+","Ogrody",0,338430,1,7
2,4,"4_2070619^N+","Ogrody",0,338430,1,9
2,4,"4_2070621^N+","Ogrody",0,338430,1,9
2,4,"4_2070625^N+","Ogrody",0,338430,1,9
2,4,"4_2070629^N+","Ogrody",0,338430,1,9
2,4,"4_2070659^N+","Ogrody",0,338430,1,5
2,4,"4_2070663^N+","Ogrody",0,338430,1,5
2,4,"4_2070667^N+","Ogrody",0,338430,1,5
2,4,"4_2069695^N+","Dębiec PKM",1,338431,1,1
2,4,"4_2069697^N+","Dębiec PKM",1,338431,1,1
2,4,"4_2069699^N+","Dębiec PKM",1,338431,1,1
2,4,"4_2069703^N+","Dębiec PKM",1,338431,1,1
2,4,"4_2069707^N+","Dębiec PKM",1,338431,1,1
2,4,"4_2069711^N+","Dębiec PKM",1,338431,1,1
2,4,"4_2069719^N+","Dębiec PKM",1,338431,1,2
2,4,"4_2069721^N+","Dębiec PKM",1,338431,1,2
2,4,"4_2069723^N+","Dębiec PKM",1,338431,1,2
2,4,"4_2069725^N+","Dębiec PKM",1,338431,1,2
2,4,"4_2069729^N+","Dębiec PKM",1,338431,1,2
2,4,"4_2069733^N+","Dębiec PKM",1,338431,1,2
2,4,"4_2069737^N+","Dębiec PKM",1,338431,1,2
2,4,"4_2069750^N+","Dębiec PKM",1,338431,1,3
2,4,"4_2069754^N+","Dębiec PKM",1,338431,1,3
2,4,"4_2069758^N+","Dębiec PKM",1,338431,1,3
2,4,"4_2069765^N+","Dębiec PKM",1,338431,1,4
2,4,"4_2069767^N+","Dębiec PKM",1,338431,1,4
2,4,"4_2069769^N+","Dębiec PKM",1,338431,1,4
2,4,"4_2069775^N+","Dębiec PKM",1,338431,1,4
2,4,"4_2069779^N+","Dębiec PKM",1,338431,1,4
2,4,"4_2069783^N+","Dębiec PKM",1,338431,1,4
2,4,"4_2069791^N+","Dębiec PKM",1,338431,1,8
2,4,"4_2069795^N+","Dębiec PKM",1,338431,1,8
2,4,"4_2069799^N+","Dębiec PKM",1,338431,1,8
2,4,"4_2070532^N+","Dębiec PKM",1,338431,1,10
2,4,"4_2070534^N+","Dębiec PKM",1,338431,1,10
2,4,"4_2070538^N+","Dębiec PKM",1,338431,1,10
2,4,"4_2070542^N+","Dębiec PKM",1,338431,1,10
2,4,"4_2070552^N+","Dębiec PKM",1,338431,1,11
2,4,"4_2070556^N+","Dębiec PKM",1,338431,1,11
2,4,"4_2070560^N+","Dębiec PKM",1,338431,1,11
2,4,"4_2070573^N+","Dębiec PKM",1,338431,1,6
2,4,"4_2070577^N+","Dębiec PKM",1,338431,1,6
2,4,"4_2070581^N+","Dębiec PKM",1,338431,1,6
2,4,"4_2070597^N+","Dębiec PKM",1,338431,1,7
2,4,"4_2070601^N+","Dębiec PKM",1,338431,1,7
2,4,"4_2070605^N+","Dębiec PKM",1,338431,1,7
2,4,"4_2070620^N+","Dębiec PKM",1,338431,1,9
2,4,"4_2070622^N+","Dębiec PKM",1,338431,1,9
2,4,"4_2070626^N+","Dębiec PKM",1,338431,1,9
2,4,"4_2070630^N+","Dębiec PKM",1,338431,1,9
2,4,"4_2070654^N+","Dębiec PKM",1,338431,1,5
2,4,"4_2070660^N+","Dębiec PKM",1,338431,1,5
2,4,"4_2070664^N+","Dębiec PKM",1,338431,1,5
2,4,"4_2070668^N+","Dębiec PKM",1,338431,1,5
2,4,"4_2069764^N","Ogrody",0,338481,1,4
2,4,"4_2069718^N","Ogrody",0,338482,1,2
2,4,"4_2069693^N","Dębiec PKM",1,338483,1,1
2,4,"4_2069744^N","Dębiec PKM",1,338483,1,3
2,4,"4_2069789^N","Dębiec PKM",1,338483,1,8
2,4,"4_2069713^G,N","Głogowska/Hetmańska",1,338488,1,1
2,4,"4_2069739^G,N","Głogowska/Hetmańska",1,338488,1,2
2,4,"4_2069759^G,N","Głogowska/Hetmańska",0,338491,1,3
2,4,"4_2069784^G,N","Głogowska/Hetmańska",0,338491,1,4
2,4,"4_2070669^G,N","Głogowska/Hetmańska",0,338491,1,5
2,5,"5_1992758^N+","Ogrody",0,325006,1,15
2,5,"5_1992995^N+","Ogrody",0,325006,1,11
2,5,"5_1992997^N+","Ogrody",0,325006,1,11
2,5,"5_1992999^N+","Ogrody",0,325006,1,11
2,5,"5_1993001^N+","Ogrody",0,325006,1,11
2,5,"5_1993003^N+","Ogrody",0,325006,1,11
2,5,"5_1993005^N+","Ogrody",0,325006,1,11
2,5,"5_1993007^N+","Ogrody",0,325006,1,11
2,5,"5_1993011^N+","Ogrody",0,325006,1,11
2,5,"5_1994744^N+","Ogrody",0,325006,1,1
2,5,"5_1994746^N+","Ogrody",0,325006,1,1
2,5,"5_1994748^N+","Ogrody",0,325006,1,1
2,5,"5_1994750^N+","Ogrody",0,325006,1,1
2,5,"5_1994752^N+","Ogrody",0,325006,1,1
2,5,"5_1994754^N+","Ogrody",0,325006,1,1
2,5,"5_1994756^N+","Ogrody",0,325006,1,1
2,5,"5_1994758^N+","Ogrody",0,325006,1,1
2,5,"5_1994760^N+","Ogrody",0,325006,1,1
2,5,"5_1994764^N+","Ogrody",0,325006,1,1
2,5,"5_1994773^N+","Ogrody",0,325006,1,10
2,5,"5_1994775^N+","Ogrody",0,325006,1,10
2,5,"5_1994784^N+","Ogrody",0,325006,1,12
2,5,"5_1994786^N+","Ogrody",0,325006,1,12
2,5,"5_1994795^N+","Ogrody",0,325006,1,13
2,5,"5_1994797^N+","Ogrody",0,325006,1,13
2,5,"5_1994799^N+","Ogrody",0,325006,1,13
2,5,"5_1994806^N+","Ogrody",0,325006,1,2
2,5,"5_1994808^N+","Ogrody",0,325006,1,2
2,5,"5_1994810^N+","Ogrody",0,325006,1,2
2,5,"5_1994812^N+","Ogrody",0,325006,1,2
2,5,"5_1994814^N+","Ogrody",0,325006,1,2
2,5,"5_1994816^N+","Ogrody",0,325006,1,2
2,5,"5_1994818^N+","Ogrody",0,325006,1,2
2,5,"5_1994820^N+","Ogrody",0,325006,1,2
2,5,"5_1994822^N+","Ogrody",0,325006,1,2
2,5,"5_1994833^N+","Ogrody",0,325006,1,3
2,5,"5_1994835^N+","Ogrody",0,325006,1,3
2,5,"5_1994837^N+","Ogrody",0,325006,1,3
2,5,"5_1994845^N+","Ogrody",0,325006,1,4
2,5,"5_1994847^N+","Ogrody",0,325006,1,4
2,5,"5_1994849^N+","Ogrody",0,325006,1,4
2,5,"5_1994851^N+","Ogrody",0,325006,1,4
2,5,"5_1994853^N+","Ogrody",0,325006,1,4
2,5,"5_1994855^N+","Ogrody",0,325006,1,4
2,5,"5_1994857^N+","Ogrody",0,325006,1,4
2,5,"5_1994861^N+","Ogrody",0,325006,1,4
2,5,"5_1994863^N+","Ogrody",0,325006,1,4
2,5,"5_1994870^N+","Ogrody",0,325006,1,5
2,5,"5_1994872^N+","Ogrody",0,325006,1,5
2,5,"5_1994874^N+","Ogrody",0,325006,1,5
2,5,"5_1994883^N+","Ogrody",0,325006,1,6
2,5,"5_1994885^N+","Ogrody",0,325006,1,6
2,5,"5_1994887^N+","Ogrody",0,325006,1,6
2,5,"5_1994889^N+","Ogrody",0,325006,1,6
2,5,"5_1994891^N+","Ogrody",0,325006,1,6
2,5,"5_1994893^N+","Ogrody",0,325006,1,6
2,5,"5_1994895^N+","Ogrody",0,325006,1,6
2,5,"5_1994899^N+","Ogrody",0,325006,1,6
2,5,"5_1994901^N+","Ogrody",0,325006,1,6
2,5,"5_1994908^N+","Ogrody",0,325006,1,7
2,5,"5_1994910^N+","Ogrody",0,325006,1,7
2,5,"5_1994912^N+","Ogrody",0,325006,1,7
2,5,"5_1994920^N+","Ogrody",0,325006,1,8
2,5,"5_1994922^N+","Ogrody",0,325006,1,8
2,5,"5_1994924^N+","Ogrody",0,325006,1,8
2,5,"5_1994926^N+","Ogrody",0,325006,1,8
2,5,"5_1994928^N+","Ogrody",0,325006,1,8
2,5,"5_1994930^N+","Ogrody",0,325006,1,8
2,5,"5_1994932^N+","Ogrody",0,325006,1,8
2,5,"5_1994936^N+","Ogrody",0,325006,1,8
2,5,"5_1994945^N+","Ogrody",0,325006,1,9
2,5,"5_1994947^N+","Ogrody",0,325006,1,9
2,5,"5_1994949^N+","Ogrody",0,325006,1,9
2,5,"5_1994951^N+","Ogrody",0,325006,1,9
2,5,"5_1994953^N+","Ogrody",0,325006,1,9
2,5,"5_1994955^N+","Ogrody",0,325006,1,9
2,5,"5_1994957^N+","Ogrody",0,325006,1,9
2,5,"5_1994959^N+","Ogrody",0,325006,1,9
2,5,"5_1994961^N+","Ogrody",0,325006,1,9
2,5,"5_1996153^N+","Ogrody",0,325006,1,14
2,5,"5_1996221^N+","Ogrody",0,325006,1,20
2,5,"5_1996299^N+","Ogrody",0,325006,1,21
2,5,"5_1992759^N+","Dębiec PKM",1,325007,1,15
2,5,"5_1992994^N+","Dębiec PKM",1,325007,1,11
2,5,"5_1992996^N+","Dębiec PKM",1,325007,1,11
2,5,"5_1992998^N+","Dębiec PKM",1,325007,1,11
2,5,"5_1993000^N+","Dębiec PKM",1,325007,1,11
2,5,"5_1993002^N+","Dębiec PKM",1,325007,1,11
2,5,"5_1993004^N+","Dębiec PKM",1,325007,1,11
2,5,"5_1993006^N+","Dębiec PKM",1,325007,1,11
2,5,"5_1993008^N+","Dębiec PKM",1,325007,1,11
2,5,"5_1993012^N+","Dębiec PKM",1,325007,1,11
2,5,"5_1994745^N+","Dębiec PKM",1,325007,1,1
2,5,"5_1994747^N+","Dębiec PKM",1,325007,1,1
2,5,"5_1994749^N+","Dębiec PKM",1,325007,1,1
2,5,"5_1994751^N+","Dębiec PKM",1,325007,1,1
2,5,"5_1994753^N+","Dębiec PKM",1,325007,1,1
2,5,"5_1994755^N+","Dębiec PKM",1,325007,1,1
2,5,"5_1994757^N+","Dębiec PKM",1,325007,1,1
2,5,"5_1994759^N+","Dębiec PKM",1,325007,1,1
2,5,"5_1994761^N+","Dębiec PKM",1,325007,1,1
2,5,"5_1994765^N+","Dębiec PKM",1,325007,1,1
2,5,"5_1994772^N+","Dębiec PKM",1,325007,1,10
2,5,"5_1994774^N+","Dębiec PKM",1,325007,1,10
2,5,"5_1994776^N+","Dębiec PKM",1,325007,1,10
2,5,"5_1994783^N+","Dębiec PKM",1,325007,1,12
2,5,"5_1994785^N+","Dębiec PKM",1,325007,1,12
2,5,"5_1994787^N+","Dębiec PKM",1,325007,1,12
2,5,"5_1994794^N+","Dębiec PKM",1,325007,1,13
2,5,"5_1994796^N+","Dębiec PKM",1,325007,1,13
2,5,"5_1994798^N+","Dębiec PKM",1,325007,1,13
2,5,"5_1994807^N+","Dębiec PKM",1,325007,1,2
2,5,"5_1994809^N+","Dębiec PKM",1,325007,1,2
2,5,"5_1994811^N+","Dębiec PKM",1,325007,1,2
2,5,"5_1994813^N+","Dębiec PKM",1,325007,1,2
2,5,"5_1994815^N+","Dębiec PKM",1,325007,1,2
2,5,"5_1994817^N+","Dębiec PKM",1,325007,1,2
2,5,"5_1994819^N+","Dębiec PKM",1,325007,1,2
2,5,"5_1994821^N+","Dębiec PKM",1,325007,1,2
2,5,"5_1994823^N+","Dębiec PKM",1,325007,1,2
2,5,"5_1994834^N+","Dębiec PKM",1,325007,1,3
2,5,"5_1994836^N+","Dębiec PKM",1,325007,1,3
2,5,"5_1994838^N+","Dębiec PKM",1,325007,1,3
2,5,"5_1994846^N+","Dębiec PKM",1,325007,1,4
2,5,"5_1994848^N+","Dębiec PKM",1,325007,1,4
2,5,"5_1994850^N+","Dębiec PKM",1,325007,1,4
2,5,"5_1994852^N+","Dębiec PKM",1,325007,1,4
2,5,"5_1994854^N+","Dębiec PKM",1,325007,1,4
2,5,"5_1994856^N+","Dębiec PKM",1,325007,1,4
2,5,"5_1994858^N+","Dębiec PKM",1,325007,1,4
2,5,"5_1994862^N+","Dębiec PKM",1,325007,1,4
2,5,"5_1994871^N+","Dębiec PKM",1,325007,1,5
2,5,"5_1994873^N+","Dębiec PKM",1,325007,1,5
2,5,"5_1994875^N+","Dębiec PKM",1,325007,1,5
2,5,"5_1994882^N+","Dębiec PKM",1,325007,1,6
2,5,"5_1994884^N+","Dębiec PKM",1,325007,1,6
2,5,"5_1994886^N+","Dębiec PKM",1,325007,1,6
2,5,"5_1994888^N+","Dębiec PKM",1,325007,1,6
2,5,"5_1994890^N+","Dębiec PKM",1,325007,1,6
2,5,"5_1994892^N+","Dębiec PKM",1,325007,1,6
2,5,"5_1994894^N+","Dębiec PKM",1,325007,1,6
2,5,"5_1994896^N+","Dębiec PKM",1,325007,1,6
2,5,"5_1994900^N+","Dębiec PKM",1,325007,1,6
2,5,"5_1994909^N+","Dębiec PKM",1,325007,1,7
2,5,"5_1994911^N+","Dębiec PKM",1,325007,1,7
2,5,"5_1994913^N+","Dębiec PKM",1,325007,1,7
2,5,"5_1994921^N+","Dębiec PKM",1,325007,1,8
2,5,"5_1994923^N+","Dębiec PKM",1,325007,1,8
2,5,"5_1994925^N+","Dębiec PKM",1,325007,1,8
2,5,"5_1994927^N+","Dębiec PKM",1,325007,1,8
2,5,"5_1994929^N+","Dębiec PKM",1,325007,1,8
2,5,"5_1994931^N+","Dębiec PKM",1,325007,1,8
2,5,"5_1994933^N+","Dębiec PKM",1,325007,1,8
2,5,"5_1994937^N+","Dębiec PKM",1,325007,1,8
2,5,"5_1994944^N+","Dębiec PKM",1,325007,1,9
2,5,"5_1994946^N+","Dębiec PKM",1,325007,1,9
2,5,"5_1994948^N+","Dębiec PKM",1,325007,1,9
2,5,"5_1994950^N+","Dębiec PKM",1,325007,1,9
2,5,"5_1994952^N+","Dębiec PKM",1,325007,1,9
2,5,"5_1994954^N+","Dębiec PKM",1,325007,1,9
2,5,"5_1994956^N+","Dębiec PKM",1,325007,1,9
2,5,"5_1994958^N+","Dębiec PKM",1,325007,1,9
2,5,"5_1994960^N+","Dębiec PKM",1,325007,1,9
2,5,"5_1994962^N+","Dębiec PKM",1,325007,1,9
2,5,"5_1996154^N+","Dębiec PKM",1,325007,1,14
2,5,"5_1996222^N+","Dębiec PKM",1,325007,1,20
2,5,"5_1996300^N+","Dębiec PKM",1,325007,1,21
2,5,"5_1992993^N","Ogrody",0,325051,1,11
2,5,"5_1994782^N","Ogrody",0,325052,1,12
2,5,"5_1994771^N","Ogrody",0,325054,1,10
2,5,"5_1994793^N","Ogrody",0,325055,1,13
2,5,"5_1994881^N","Ogrody",0,325055,1,6
2,5,"5_1994743^N","Dębiec PKM",1,325056,1,1
2,5,"5_1994832^N","Dębiec PKM",1,325056,1,3
2,5,"5_1994844^N","Dębiec PKM",1,325056,1,4
2,5,"5_1994869^N","Dębiec PKM",1,325056,1,5
2,5,"5_1994907^N","Dębiec PKM",1,325056,1,7
2,5,"5_1994919^N","Dębiec PKM",1,325056,1,8
2,5,"5_1994943^N","Ogrody",0,325057,1,9
2,5,"5_1994805^N","Dębiec PKM",1,325058,1,2
2,5,"5_1994800^F,N","Franowo",1,325060,1,13
2,5,"5_1994864^G,N","Głogowska/Hetmańska",1,325061,1,4
2,5,"5_1994902^G,N","Głogowska/Hetmańska",1,325061,1,6
2,5,"5_1993013^G,N","Głogowska/Hetmańska",0,325064,1,11
2,5,"5_1994766^G,N","Głogowska/Hetmańska",0,325064,1,1
2,5,"5_1994777^G,N","Głogowska/Hetmańska",0,325064,1,10
2,5,"5_1994788^G,N","Głogowska/Hetmańska",0,325064,1,12
2,5,"5_1994839^G,N","Głogowska/Hetmańska",0,325064,1,3
2,5,"5_1994876^G,N","Głogowska/Hetmańska",0,325064,1,5
2,5,"5_1994914^G,N","Głogowska/Hetmańska",0,325064,1,7
2,5,"5_1994938^G,N","Głogowska/Hetmańska",0,325064,1,8
2,7,"7_2071334^N+","Ogrody",0,338430,1,15
2,7,"7_2071583^N+","Ogrody",0,338430,1,11
2,7,"7_2071585^N+","Ogrody",0,338430,1,11
2,7,"7_2071587^N+","Ogrody",0,338430,1,11
2,7,"7_2071589^N+","Ogrody",0,338430,1,11
2,7,"7_2071591^N+","Ogrody",0,338430,1,11
2,7,"7_2071593^N+","Ogrody",0,338430,1,11
2,7,"7_2071595^N+","Ogrody",0,338430,1,11
2,7,"7_2071599^N+","Ogrody",0,338430,1,11
2,7,"7_2073458^N+","Ogrody",0,338430,1,1
2,7,"7_2073460^N+","Ogrody",0,338430,1,1
2,7,"7_2073462^N+","Ogrody",0,338430,1,1
2,7,"7_2073464^N+","Ogrody",0,338430,1,1
2,7,"7_2073466^N+","Ogrody",0,338430,1,1
2,7,"7_2073468^N+","Ogrody",0,338430,1,1
2,7,"7_2073470^N+","Ogrody",0,338430,1,1
2,7,"7_2073472^N+","Ogrody",0,338430,1,1
2,7,"7_2073474^N+","Ogrody",0,338430,1,1
2,7,"7_2073478^N+","Ogrody",0,338430,1,1
2,7,"7_2073487^N+","Ogrody",0,338430,1,10
2,7,"7_2073489^N+","Ogrody",0,338430,1,10
2,7,"7_2073498^N+","Ogrody",0,338430,1,12
2,7,"7_2073500^N+","Ogrody",0,338430,1,12
2,7,"7_2073509^N+","Ogrody",0,338430,1,13
2,7,"7_2073511^N+","Ogrody",0,338430,1,13
2,7,"7_2073513^N+","Ogrody",0,338430,1,13
2,7,"7_2073520^N+","Ogrody",0,338430,1,2
2,7,"7_2073522^N+","Ogrody",0,338430,1,2
2,7,"7_2073524^N+","Ogrody",0,338430,1,2
2,7,"7_2073526^N+","Ogrody",0,338430,1,2
2,7,"7_2073528^N+","Ogrody",0,338430,1,2
2,7,"7_2073530^N+","Ogrody",0,338430,1,2
2,7,"7_2073532^N+","Ogrody",0,338430,1,2
2,7,"7_2073534^N+","Ogrody",0,338430,1,2
2,7,"7_2073536^N+","Ogrody",0,338430,1,2
2,7,"7_2073547^N+","Ogrody",0,338430,1,3
2,7,"7_2073549^N+","Ogrody",0,338430,1,3
2,7,"7_2073551^N+","Ogrody",0,338430,1,3
2,7,"7_2073559^N+","Ogrody",0,338430,1,4
2,7,"7_2073561^N+","Ogrody",0,338430,1,4
2,7,"7_2073563^N+","Ogrody",0,338430,1,4
2,7,"7_2073565^N+","Ogrody",0,338430,1,4
2,7,"7_2073567^N+","Ogrody",0,338430,1,4
2,7,"7_2073569^N+","Ogrody",0,338430,1,4
2,7,"7_2073571^N+","Ogrody",0,338430,1,4
2,7,"7_2073575^N+","Ogrody",0,338430,1,4
2,7,"7_2073577^N+","Ogrody",0,338430,1,4
2,7,"7_2073584^N+","Ogrody",0,338430,1,5
2,7,"7_2073586^N+","Ogrody",0,338430,1,5
2,7,"7_2073588^N+","Ogrody",0,338430,1,5
2,7,"7_2073597^N+","Ogrody",0,338430,1,6
2,7,"7_2073599^N+","Ogrody",0,338430,1,6
2,7,"7_2073601^N+","Ogrody",0,338430,1,6
2,7,"7_2073603^N+","Ogrody",0,338430,1,6
2,7,"7_2073605^N+","Ogrody",0,338430,1,6
2,7,"7_2073607^N+","Ogrody",0,338430,1,6
2,7,"7_2073609^N+","Ogrody",0,338430,1,6
2,7,"7_2073613^N+","Ogrody",0,338430,1,6
2,7,"7_2073615^N+","Ogrody",0,338430,1,6
2,7,"7_2073622^N+","Ogrody",0,338430,1,7
2,7,"7_2073624^N+","Ogrody",0,338430,1,7
2,7,"7_2073626^N+","Ogrody",0,338430,1,7
2,7,"7_2073634^N+","Ogrody",0,338430,1,8
2,7,"7_2073636^N+","Ogrody",0,338430,1,8
2,7,"7_2073638^N+","Ogrody",0,338430,1,8
2,7,"7_2073640^N+","Ogrody",0,338430,1,8
2,7,"7_2073642^N+","Ogrody",0,338430,1,8
2,7,"7_2073644^N+","Ogrody",0,338430,1,8
2,7,"7_2073646^N+","Ogrody",0,338430,1,8
2,7,"7_2073650^N+","Ogrody",0,338430,1,8
2,7,"7_2073659^N+","Ogrody",0,338430,1,9
2,7,"7_2073661^N+","Ogrody",0,338430,1,9
2,7,"7_2073663^N+","Ogrody",0,338430,1,9
2,7,"7_2073665^N+","Ogrody",0,338430,1,9
2,7,"7_2073667^N+","Ogrody",0,338430,1,9
2,7,"7_2073669^N+","Ogrody",0,338430,1,9
2,7,"7_2073671^N+","Ogrody",0,338430,1,9
2,7,"7_2073673^N+","Ogrody",0,338430,1,9
2,7,"7_2073675^N+","Ogrody",0,338430,1,9
2,7,"7_2074898^N+","Ogrody",0,338430,1,14
2,7,"7_2074966^N+","Ogrody",0,338430,1,20
2,7,"7_2075044^N+","Ogrody",0,338430,1,21
2,7,"7_2071335^N+","Dębiec PKM",1,338431,1,15
2,7,"7_2071582^N+","Dębiec PKM",1,338431,1,11
2,7,"7_2071584^N+","Dębiec PKM",1,338431,1,11
2,7,"7_2071586^N+","Dębiec PKM",1,338431,1,11
2,7,"7_2071588^N+","Dębiec PKM",1,338431,1,11
2,7,"7_2071590^N+","Dębiec PKM",1,338431,1,11
2,7,"7_2071592^N+","Dębiec PKM",1,338431,1,11
2,7,"7_2071594^N+","Dębiec PKM",1,338431,1,11
2,7,"7_2071596^N+","Dębiec PKM",1,338431,1,11
2,7,"7_2071600^N+","Dębiec PKM",1,338431,1,11
2,7,"7_2073459^N+","Dębiec PKM",1,338431,1,1
2,7,"7_2073461^N+","Dębiec PKM",1,338431,1,1
2,7,"7_2073463^N+","Dębiec PKM",1,338431,1,1
2,7,"7_2073465^N+","Dębiec PKM",1,338431,1,1
2,7,"7_2073467^N+","Dębiec PKM",1,338431,1,1
2,7,"7_2073469^N+","Dębiec PKM",1,338431,1,1
2,7,"7_2073471^N+","Dębiec PKM",1,338431,1,1
2,7,"7_2073473^N+","Dębiec PKM",1,338431,1,1
2,7,"7_2073475^N+","Dębiec PKM",1,338431,1,1
2,7,"7_2073479^N+","Dębiec PKM",1,338431,1,1
2,7,"7_2073486^N+","Dębiec PKM",1,338431,1,10
2,7,"7_2073488^N+","Dębiec PKM",1,338431,1,10
2,7,"7_2073490^N+","Dębiec PKM",1,338431,1,10
2,7,"7_2073497^N+","Dębiec PKM",1,338431,1,12
2,7,"7_2073499^N+","Dębiec PKM",1,338431,1,12
2,7,"7_2073501^N+","Dębiec PKM",1,338431,1,12
2,7,"7_2073508^N+","Dębiec PKM",1,338431,1,13
2,7,"7_2073510^N+","Dębiec PKM",1,338431,1,13
2,7,"7_2073512^N+","Dębiec PKM",1,338431,1,13
2,7,"7_2073521^N+","Dębiec PKM",1,338431,1,2
2,7,"7_2073523^N+","Dębiec PKM",1,338431,1,2
2,7,"7_2073525^N+","Dębiec PKM",1,338431,1,2
2,7,"7_2073527^N+","Dębiec PKM",1,338431,1,2
2,7,"7_2073529^N+","Dębiec PKM",1,338431,1,2
2,7,"7_2073531^N+","Dębiec PKM",1,338431,1,2
2,7,"7_2073533^N+","Dębiec PKM",1,338431,1,2
2,7,"7_2073535^N+","Dębiec PKM",1,338431,1,2
2,7,"7_2073537^N+","Dębiec PKM",1,338431,1,2
2,7,"7_2073548^N+","Dębiec PKM",1,338431,1,3
2,7,"7_2073550^N+","Dębiec PKM",1,338431,1,3
2,7,"7_2073552^N+","Dębiec PKM",1,338431,1,3
2,7,"7_2073560^N+","Dębiec PKM",1,338431,1,4
2,7,"7_2073562^N+","Dębiec PKM",1,338431,1,4
2,7,"7_2073564^N+","Dębiec PKM",1,338431,1,4
2,7,"7_2073566^N+","Dębiec PKM",1,338431,1,4
